day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1975-07-08,7.83074878659545,1.38148202796383,1.20194444444444,NA,NA,0.784576530781947
1975-07-09,2.14243627930902,1.63637309177575,0.924085648148148,NA,NA,0.942287159074323
1975-07-10,0.217073221317013,1.82686675494465,0.789502314814815,NA,NA,0.776907004900939
1975-07-11,15.7580681927379,1.40380892084437,1.75594907407407,NA,NA,4.30599489837822
1975-07-12,3.46117593308673,1.80519484879008,4.07872685185185,NA,NA,3.24289198174128
1975-07-13,43.5851261453542,1.76054706112352,10.3955208333333,NA,NA,22.3123313367061
1975-07-14,17.5716410077416,1.19981608333199,4.97341435185185,NA,NA,13.7233834987263
1975-07-15,3.60855048793977,1.18171871863308,2.90165509259259,NA,NA,5.33316973249745
1975-07-16,1.47856550359235,1.29728066146199,2.19422453703704,NA,NA,2.89852395939667
1975-07-17,0.865229140178232,1.34371443362489,1.81971064814815,NA,NA,2.11878773364331
1975-07-18,0.679829249921224,1.86466143652471,1.5941087962963,NA,NA,1.77943533294632
1975-07-19,0.937889166202281,1.67885812171444,1.6052662037037,NA,NA,1.59151137554945
1975-07-20,5.80392289634569,1.41836688830033,1.46269675925926,NA,NA,2.76754567563184
1975-07-21,1.03209510641947,1.74118493476431,1.32752314814815,NA,NA,2.1967432276784
1975-07-22,0.0763483251376787,2.11891196358061,1.23717592592593,NA,NA,1.73325518830811
1975-07-23,0,2.12759190611919,1.16695601851852,NA,NA,1.54694024019584
1975-07-24,0,1.8496669734528,1.0949537037037,NA,NA,1.42583959956525
1975-07-25,1.90495208859658,1.90996239584459,1.06006944444444,NA,NA,1.34679319781582
1975-07-26,0.250993010091175,2.31250213014239,0.996087962962963,NA,NA,1.28657751605434
1975-07-27,0.806155115563087,2.37272071142663,0.949074074074074,NA,NA,1.23862210348941
1975-07-28,0.436588365133775,2.7180007512003,0.9196875,NA,NA,1.19741168463767
1975-07-29,0.98449523836008,2.33254211943915,0.891678240740741,NA,NA,1.16312996408978
1975-07-30,0.31578992837096,2.25960044711224,0.857291666666667,NA,NA,1.13246060476942
1975-07-31,0.910705242085051,1.16244154906681,0.994293981481482,NA,NA,1.10840218330782
1975-08-01,7.95403399324102,2.03933439459461,0.952627314814815,NA,NA,2.5455685371347
1975-08-02,0,2.04353363984925,1.47987268518519,NA,NA,2.03613296130209
