day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1973-07-28,0.157825241160974,2.19559458402294,1.02615740740741,NA,NA,1.94665824371409
1973-07-29,0.0166419381479842,2.44962826668309,1.1605787037037,NA,NA,1.12000484035501
1973-07-30,0.192232110370819,2.4487039115431,2.48032407407407,NA,NA,0.874047163435374
1973-07-31,0.604573008156367,2.57253802362056,1.63711805555556,NA,NA,0.762200953686843
1973-08-01,6.13807778670066,1.69471801690258,1.29201388888889,NA,NA,0.852370316473791
1973-08-02,0.0704524844498238,2.28302006006993,1.37199074074074,NA,NA,1.69127150052869
1973-08-03,0,2.27360071436077,1.41920138888889,NA,NA,4.10540293714224
1973-08-04,0.0185326127761574,2.053758084125,1.21652777777778,NA,NA,2.88942967623286
1973-08-05,1.30015778080566,2.65056488459417,1.02961805555556,NA,NA,1.63018575306289
1973-08-06,0.0619282995312199,2.62822161233416,0.913981481481482,NA,NA,1.1022996274273
1973-08-07,0.0363162477449274,2.91752313098714,0.794305555555556,NA,NA,0.832934209054145
1973-08-08,9.27621369169161,1.81620487462731,1.07325231481481,NA,NA,0.984025217112445
1973-08-09,0.415577810003513,1.77347514130627,3.73274305555556,NA,NA,2.57034654100642
1973-08-10,0.429921538196249,2.18742911484071,3.55737268518519,NA,NA,7.11329798229346
1973-08-11,2.3416649657518,2.13644344744577,2.36475694444444,NA,NA,4.10802551584601
1973-08-12,0,2.45262220657533,1.56224537037037,NA,NA,2.03146171046963
1973-08-13,0.00163814442441025,2.47801513702134,1.24445601851852,NA,NA,1.35602924763699
1973-08-14,0.158411906461041,2.06830325891115,1.0724537037037,NA,NA,0.976065061484416
1973-08-15,5.21158379272464,2.52171607134036,0.939386574074074,NA,NA,0.881785941223244
1973-08-16,0.151543031255601,2.62352232662878,0.907094907407407,NA,NA,1.20852088535572
1973-08-17,2.59921880529664,2.22943916489384,1.00869212962963,NA,NA,2.21487260374164
1973-08-18,1.3861866685807,1.96983006563138,0.987291666666667,NA,NA,1.89796572618466
1973-08-19,1.25687121173837,2.35918159594742,0.970787037037037,NA,NA,1.39647929701385
1973-08-20,0.0241371162787206,2.59198122617558,0.826956018518519,NA,NA,1.03606950812545
1973-08-21,0,2.62031073038313,0.7165625,NA,NA,0.794282075118161
1973-08-22,0,2.93854453849447,0.621145833333333,NA,NA,0.661122938024771
1973-08-23,0.00924027813769087,2.6857909265967,0.554861111111111,NA,NA,0.572055236919661
1973-08-24,0.355821284378814,2.28021795910392,0.514537037037037,NA,NA,0.509039479964979
1973-08-25,6.11669158683926,1.95861059283717,0.51306712962963,NA,NA,0.56395902664533
1973-08-26,3.89995761842189,2.58516009472926,0.526886574074074,NA,NA,1.12353359125664
1973-08-27,22.7461629887587,2.25862777720226,0.740671296296296,NA,NA,4.77048008722819
1973-08-28,15.8454450190209,2.05279041118859,18.451724537037,NA,NA,14.8144451367395
1973-08-29,3.07165595736806,2.30011494707057,54.5637615740741,NA,NA,33.2019171842533
1973-08-30,0.922037752511474,2.38804132229546,26.3812037037037,NA,NA,28.5524690556175
1973-08-31,0.000205904503068216,2.95964378998036,11.3988888888889,NA,NA,10.0771868317446
