day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1987-10-01,0,5.40716487008665,0.0330208333333333,NA,NA,0.0281481876227551
1987-10-02,0,5.4331876870275,0.03875,NA,NA,0.0278399991608657
1987-10-03,0,4.81429186394681,0.0396643518518519,NA,NA,0.0275369098143642
1987-10-04,0.41412654569159,4.87474363127649,0.0390856481481481,NA,NA,0.0272388569009729
1987-10-05,0,4.59481166332895,0.0351736111111111,NA,NA,0.0269457414176012
1987-10-06,0,5.30574057482537,0.0332523148148148,NA,NA,0.0266574282457869
1987-10-07,0,6.34837214800618,0.0312037037037037,NA,NA,0.026373765964056
1987-10-08,0.257588998796982,5.61169688411848,0.0289699074074074,NA,NA,0.0260946910620255
1987-10-09,0,6.02207553103444,0.0282407407407407,NA,NA,0.0258201133453455
1987-10-10,0,5.93001023172262,0.0266666666666667,NA,NA,0.0255499420975047
1987-10-11,0.301618113752368,5.61289764554416,0.0250347222222222,NA,NA,0.0252841172044609
1987-10-12,3.47200574008788,6.09018591291629,0.0236689814814815,NA,NA,0.0250226424186917
1987-10-13,0.75511982748606,5.31205750317282,0.0200115740740741,NA,NA,0.0247654067740265
1987-10-14,12.4415486359002,4.72003067104804,0.0198032407407407,NA,NA,0.0259932705314578
1987-10-15,1.21029439451084,5.60881347523164,0.0252199074074074,NA,NA,0.0264385585448761
1987-10-16,10.2039394073722,4.58207973948928,0.032037037037037,NA,NA,0.0274231674474356
1987-10-17,9.93051653777857,5.39475117523539,0.0579398148148148,NA,NA,0.0345382521500104
1987-10-18,0.0257369470096163,5.99072685150296,0.0600925925925926,NA,NA,0.0291531287677259
1987-10-19,0.0078226625649187,5.69956253683532,0.0501736111111111,NA,NA,0.0288266926846197
1987-10-20,5.86042553793707,4.88885771922704,0.048900462962963,NA,NA,0.0287583734904271
1987-10-21,0,5.82926331743454,0.0415393518518519,NA,NA,0.0285576610854137
1987-10-22,0,5.97215749320517,0.0353935185185185,NA,NA,0.0282414258865306
1987-10-23,0,6.55312236936982,0.0346180555555556,NA,NA,0.0279304228532828
1987-10-24,0.543782887591416,4.32860495386521,0.0339236111111111,NA,NA,0.0276246783721941
1987-10-25,10.5606446104904,5.51742271621685,0.0378703703703704,NA,NA,0.0285447831802047
1987-10-26,0.00129793761934078,6.20459763594423,0.0381481481481481,NA,NA,0.0288150007323491
1987-10-27,0,6.29990075907218,0.0379398148148148,NA,NA,0.0284938175061142
1987-10-28,0,6.64313735307043,0.0341319444444444,NA,NA,0.0281779944826753
1987-10-29,0,6.69158046403988,0.0298726851851852,NA,NA,0.0278674289863131
1987-10-30,0.0168512447511031,6.48542308888381,0.021875,NA,NA,0.0275620378658692
1987-10-31,0,6.36863354162449,0.0186226851851852,NA,NA,0.0272617360161017
1987-11-01,0,6.35457497044592,0.0168171296296296,NA,NA,0.0269664312089198
1987-11-02,0,6.31143051156382,0.0156365740740741,NA,NA,0.0266760306826317
1987-11-03,0,6.94236651164658,0.0150578703703704,NA,NA,0.0263904230362083
1987-11-04,0,6.73212537785668,0.0146759259259259,NA,NA,0.026109515599406
1987-11-05,0.109836285363426,5.92229488159762,0.0140393518518519,NA,NA,0.0258332445024719
1987-11-06,0.381496135860576,5.67136840609508,0.0144560185185185,NA,NA,0.0255615394328537
1987-11-07,12.088952565903,6.14577221078251,0.0184606481481481,NA,NA,0.0263336455616352
1987-11-08,0,6.68136069508012,0.017025462962963,NA,NA,0.0265522932493836
1987-11-09,0.00501400827471454,5.95962345599092,0.0153356481481481,NA,NA,0.0262686581742533
1987-11-10,0.812912621582805,6.45151168529261,0.0158217592592593,NA,NA,0.0259897316565369
1987-11-11,26.0837785342558,5.63125644569976,0.0291319444444444,NA,NA,0.0485152614883462
1987-11-12,10.100757293752,5.24220053818813,0.0837847222222222,NA,NA,0.110226185860396
1987-11-13,0.0620318776295742,6.86998281159942,0.0523032407407407,NA,NA,0.0342987874758927
1987-11-14,0,6.8159697969419,0.0727546296296296,NA,NA,0.0338746640008231
1987-11-15,0.51396677969773,6.6420831475015,0.0814930555555556,NA,NA,0.0334583464703218
1987-11-16,0,6.90154619860499,0.0587962962962963,NA,NA,0.0330496521596604
1987-11-17,0,6.21279036803459,0.0482175925925926,NA,NA,0.0326484560290967
1987-11-18,0.727884070776527,5.90833266355025,0.043912037037037,NA,NA,0.032254696371403
1987-11-19,1.59232104120551,6.65320671618004,0.0416550925925926,NA,NA,0.0318682471203951
1987-11-20,0.107875173027459,7.15159924486034,0.0370486111111111,NA,NA,0.0314888361068083
1987-11-21,6.14469847807945,6.76585117272173,0.0324884259259259,NA,NA,0.0311165957699355
1987-11-22,0,6.87960392844189,0.0295138888888889,NA,NA,0.0307511893200534
1987-11-23,0,7.15888010118033,0.0272222222222222,NA,NA,0.0303923057972468
1987-11-24,0.344992736025753,7.5798349826419,0.0254976851851852,NA,NA,0.0300398082519541
1987-11-25,0.0233353298477235,6.14556044970408,0.0224189814814815,NA,NA,0.0296936098221097
1987-11-26,0,6.36059068368818,0.0262384259259259,NA,NA,0.0293535885772543
1987-11-27,0,6.6014624437602,0.0277777777777778,NA,NA,0.0290196001758923
1987-11-28,0,6.90368055031709,0.0238194444444444,NA,NA,0.0286915038685545
1987-11-29,0,6.99565901724778,0.0215625,NA,NA,0.02836916890469
1987-11-30,0,6.92140982546524,0.021099537037037,NA,NA,0.0280524745415104
1987-12-01,16.8557128686348,5.97862879700564,0.027349537037037,NA,NA,0.0298970309602171
1987-12-02,12.1232904275974,6.13648393302875,0.0325115740740741,NA,NA,0.0549239374881949
1987-12-03,0,6.80991422894025,0.023587962962963,NA,NA,0.032458511751747
1987-12-04,0,7.26364607195746,0.0202893518518519,NA,NA,0.0320671237645393
1987-12-05,0,7.33307027509928,0.0219328703703704,NA,NA,0.031682908929408
1987-12-06,0.0070084205044336,7.61216719013968,0.0203703703703704,NA,NA,0.0313057099706558
1987-12-07,0,7.44305114161917,0.0185763888888889,NA,NA,0.0309353867110853
1987-12-08,0,7.49424057848836,0.0184606481481481,NA,NA,0.0305717995629817
1987-12-09,0,7.81588723149913,0.0184722222222222,NA,NA,0.0302147975229303
1987-12-10,0,7.90480557900811,0.0188773148148148,NA,NA,0.0298642367858085
1987-12-11,4.90618622157493,7.83115477131827,0.0229976851851852,NA,NA,0.0295201117146419
1987-12-12,7.19069955470494,6.88600193247564,0.159178240740741,NA,NA,0.0292390241224695
1987-12-13,2.90950113545059,8.21504774049907,0.0532638888888889,NA,NA,0.0289329980161717
1987-12-14,0,8.13547671250367,0.0256481481481481,NA,NA,0.0286058556309144
1987-12-15,0.490972815633809,7.97871096481176,0.0230787037037037,NA,NA,0.0282844811435015
1987-12-16,0,7.87335771681756,0.0239814814814815,NA,NA,0.0279687516789568
1987-12-17,0,8.25187480802325,0.021087962962963,NA,NA,0.0276585375656588
1987-12-18,1.38696872011501,8.15938586048996,0.0189236111111111,NA,NA,0.027353741549016
1987-12-19,1.88590771684758,7.90087480284333,0.0181134259259259,NA,NA,0.0270542655822357
