day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1983-09-15,9.6032503921872,3.77340689014599,0.768634259259259,NA,NA,1.01094873418622
1983-09-16,3.43838332083213,3.37792077995392,0.885532407407407,NA,NA,1.1602560122817
1983-09-17,8.07609502830532,3.41274522759475,0.840277777777778,NA,NA,1.0725754375181
1983-09-18,2.80656449976382,4.20635745533413,1.22071759259259,NA,NA,1.1273024160704
1983-09-19,1.01037951442159,4.57947126258892,1.03888888888889,NA,NA,0.952538236545166
1983-09-20,0.0576541362591136,4.82311784843408,0.883680555555556,NA,NA,0.805200097030435
1983-09-21,0,5.38235355456644,0.801157407407407,NA,NA,0.714494264925727
1983-09-22,0.0126955380891783,4.4850234615769,0.759953703703704,NA,NA,0.643543983654275
1983-09-23,0,5.23152372938467,0.714351851851852,NA,NA,0.58631633861421
1983-09-24,0,5.67822345231383,0.668518518518519,NA,NA,0.538908317345362
1983-09-25,0,3.79386971632273,0.625462962962963,NA,NA,0.498910227421475
1983-09-26,0,3.88411857871223,0.58587962962963,NA,NA,0.464950380166226
1983-09-27,0,4.26858116152743,0.58587962962963,NA,NA,0.435675458917413
1983-09-28,0,4.9257203557052,0.585763888888889,NA,NA,0.410011736260771
1983-09-29,0,5.11005241009333,0.543981481481482,NA,NA,0.387205507390183
1983-09-30,0.555066048320161,5.09320699042931,0.512152777777778,NA,NA,0.366788897553412
1983-10-01,4.83078825237489,4.75285603537095,0.57974537037037,NA,NA,0.349246284759886
1983-10-02,0.0395473577261862,5.39597783723874,0.59212962962963,NA,NA,0.334814875659523
1983-10-03,0.302103487406174,5.31358454730393,0.51099537037037,NA,NA,0.319586372554478
1983-10-04,0.2484041343561,5.56699904787964,0.47037037037037,NA,NA,0.305390613047369
1983-10-05,8.45808007498927,3.73036541229171,0.448148148148148,NA,NA,0.325762711750414
1983-10-06,33.7825191810623,4.2553424708242,1.07048611111111,NA,NA,0.709816346551896
1983-10-07,0.962334741062336,4.74525600931803,1.13009259259259,NA,NA,1.81683398568545
