day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1989-02-25,1.69955835075238,5.34487147890818,1.56574074074074,NA,NA,1.15164107429748
1989-02-26,4.17293812429641,5.21121710769746,1.37997685185185,NA,NA,1.62174710421298
1989-02-27,15.4033708010736,5.34870025916338,1.69837962962963,NA,NA,3.48562130997097
1989-02-28,18.5964993471155,4.90020094106286,3.51770833333333,NA,NA,8.72035676742633
1989-03-01,35.8312512208006,4.51549015388501,8.40324074074074,NA,NA,16.4681306728411
1989-03-02,20.931142019505,5.12395137287105,18.4186342592593,NA,NA,20.1005409343684
1989-03-03,5.53126405400883,4.79476524346126,14.6298611111111,NA,NA,10.3650166431299
1989-03-04,8.74350074293088,4.71129170194232,6.90798611111111,NA,NA,5.25525535859931
1989-03-05,13.7423501417104,4.92828365513155,9.02372685185185,NA,NA,6.64033824893367
1989-03-06,10.4880005931712,5.09157529984127,9.98414351851852,NA,NA,7.86662658858333
1989-03-07,0.828152660614469,5.16434765946588,6.42210648148148,NA,NA,5.55944684952491
1989-03-08,1.23986399858281,5.22570033057984,4.52974537037037,NA,NA,3.41329162398365
1989-03-09,3.32371689369569,5.04744450193369,3.62037037037037,NA,NA,2.78909999879467
1989-03-10,0,5.45050012869756,3.08217592592593,NA,NA,2.51711292588209
1989-03-11,0,5.27496512818771,2.62407407407407,NA,NA,2.33047165165083
1989-03-12,0,5.36945468050949,2.32013888888889,NA,NA,2.18317190154758
1989-03-13,0.0429983603407255,5.52130141803393,2.07685185185185,NA,NA,2.05632824519411
1989-03-14,0.0183496520734311,5.8398803421658,1.87673611111111,NA,NA,1.94094410058115
1989-03-15,0,6.01211794731078,1.72152777777778,NA,NA,1.83253310901836
1989-03-16,0.341275603577331,4.82697219606658,1.58946759259259,NA,NA,1.73372648946211
1989-03-17,16.3249573340567,4.36306910180946,1.52974537037037,NA,NA,3.23505919860181
1989-03-18,30.2666380491793,4.56072231648388,4.53032407407407,NA,NA,10.427528313911
1989-03-19,31.0679468919786,4.60153055916618,37.5849537037037,NA,NA,17.4623667711186
1989-03-20,14.2656509062246,4.87580385699133,23.3520833333333,NA,NA,14.5644070134636
1989-03-21,0.32533268384922,4.97195717364838,9.01076388888889,NA,NA,6.71111070559565
1989-03-22,0.0685949475221444,5.57261734369572,6.02789351851852,NA,NA,3.24460536589048
1989-03-23,0,5.60320686118421,4.44039351851852,NA,NA,2.40014841569154
1989-03-24,0.0374357099578355,5.22740906094115,3.56574074074074,NA,NA,2.05037190846961
1989-03-25,0.624403206014761,5.29875824970993,3.05173611111111,NA,NA,1.84606682270956
