day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1970-01-01,0.261233455202447,5.30837798070104,0.00510416666666667,NA,NA,0.00392729590728566
1970-01-02,48.6789572422758,4.9723223604935,0.575277777777778,NA,NA,0.267871457917936
1970-01-03,15.4548192770863,5.66381509771395,1.53866898148148,NA,NA,0.468741509065378
1970-01-04,8.22557254426522,5.85280655524606,1.94521990740741,NA,NA,0.251893416998354
1970-01-05,11.302160028266,5.85444508033523,0.990636574074074,NA,NA,0.249615743115775
1970-01-06,0.0365442277445514,6.26233661300214,0.820069444444444,NA,NA,0.215438181166762
1970-01-07,0.00526025867838396,7.00254008061333,0.462685185185185,NA,NA,0.139983954460326
1970-01-08,0.00190143692833362,7.35358459601561,0.32505787037037,NA,NA,0.133792728441679
1970-01-09,5.01943886559834,7.07655012729685,0.480497685185185,NA,NA,0.128040752319875
1970-01-10,1.87268652721213,6.89050594756613,0.305706018518519,NA,NA,0.12265461535716
1970-01-11,4.3118222192464,6.54788080151361,0.218402777777778,NA,NA,0.117634288301529
1970-01-12,6.10032532505038,5.47135622035908,0.210104166666667,NA,NA,0.117299800859338
1970-01-13,2.67767670811258,5.88803122560822,0.325335648148148,NA,NA,0.113031373448474
1970-01-14,0.412287964428674,6.29550624377112,0.302118055555556,NA,NA,0.108615394956911
1970-01-15,0.131398400588476,7.21166301127936,0.194618055555556,NA,NA,0.104446228445683
1970-01-16,0.714223670331343,7.09305659086866,0.143136574074074,NA,NA,0.100515682506543
1970-01-17,3.29467186219388,6.2802459953008,0.109560185185185,NA,NA,0.0968240405845706
1970-01-18,0.150953700442563,6.35255184559762,0.0902777777777778,NA,NA,0.0933418929278812
1970-01-19,0,6.62229765401785,0.0996527777777778,NA,NA,0.0900537306992105
1970-01-20,0,6.14650066245125,0.0853240740740741,NA,NA,0.0869484841543358
1970-01-21,0,5.65692355734099,0.0728587962962963,NA,NA,0.0840149966881989
1970-01-22,0,7.1717634181771,0.0674421296296296,NA,NA,0.0812395963379531
1970-01-23,0,6.79576347211272,0.0649768518518519,NA,NA,0.0786123796671486
1970-01-24,0.184592270524224,5.62333469856531,0.0554050925925926,NA,NA,0.0761246576436599
1970-01-25,0,5.90917854669834,0.0440277777777778,NA,NA,0.0737665567410442
1970-01-26,0,6.32499263651936,0.0403587962962963,NA,NA,0.0715290168990042
1970-01-27,0,5.92828477473632,0.036724537037037,NA,NA,0.0694041088143405
1970-01-28,0,6.82483735609654,0.0363541666666667,NA,NA,0.0673840541446
1970-01-29,0,7.58373325154308,0.0320601851851852,NA,NA,0.0654618340029795
1970-01-30,0,7.51208815417377,0.0271064814814815,NA,NA,0.0636312043097391
1970-01-31,0,7.06057652200167,0.026724537037037,NA,NA,0.0618864063586228
1970-02-01,0.00100264741494061,5.53735230250565,0.0207175925925926,NA,NA,0.060222152658645
1970-02-02,0.0714776425650999,6.7436504286226,0.0172106481481481,NA,NA,0.0586332630088782
1970-02-03,0,7.18828678837459,0.0113888888888889,NA,NA,0.0571150254988636
1970-02-04,0,7.31802930923307,0.00391203703703704,NA,NA,0.0556631265529722
1970-02-05,0,7.74789424647444,9.25925925925926e-05,NA,NA,0.0542735669200882
1970-02-06,0.0611582474113289,6.81385064869734,0,NA,NA,0.052942680455802
1970-02-07,0,6.69488976846111,0,NA,NA,0.0516670355589177
1970-02-08,0,7.61554348571552,0,NA,NA,0.0504434330935322
1970-02-09,0,6.97464747495367,0,NA,NA,0.0492689276499396
1970-02-10,2.23061024316246,5.2643244757497,0,NA,NA,0.0481408065100202
1970-02-11,0.105692379274939,6.8202706209761,0,NA,NA,0.0470564801813341
1970-02-12,1.51122368246216,5.49934698387146,0,NA,NA,0.0460135853852146
1970-02-13,0,6.91300021551829,0,NA,NA,0.0450098922472814
1970-02-14,0,7.2806590796499,0,NA,NA,0.0440433370818177
1970-02-15,0,5.63171043124735,0,NA,NA,0.0431120010456626
1970-02-16,0.256986224989269,5.12467414327221,0,NA,NA,0.042214087438351
1970-02-17,0,5.78183395843984,0,NA,NA,0.0413479124606632
1970-02-18,0,6.74298670894299,0,NA,NA,0.0405119011205974
1970-02-19,0,5.70379693655559,0,NA,NA,0.039704580953451
1970-02-20,0,4.94056655476223,0,NA,NA,0.0389245706483459
1970-02-21,0,5.92357697202588,0,NA,NA,0.0381705723839951
1970-02-22,0,6.2320130259603,0,NA,NA,0.0374413678180289
1970-02-23,0,5.42268539187829,0,NA,NA,0.0367358121925219
1970-02-24,0,6.31766706648315,0,NA,NA,0.0360528277162623
1970-02-25,0,6.11726516475271,0,NA,NA,0.035391399859569
1970-02-26,0.00526025867838396,5.8818446955973,0,NA,NA,0.034750572499935
1970-02-27,0,5.51471475044251,0,NA,NA,0.0341294438296929
1970-02-28,0,5.6714910717735,0,NA,NA,0.0335271625412253
1970-03-01,0,5.86503097332769,0,NA,NA,0.0329429244918335
1970-03-02,0,6.01760666563802,0,NA,NA,0.0323759695469637
1970-03-03,0,6.094732206107,0,NA,NA,0.0318255786534926
1970-03-04,0,6.06765137015382,0,NA,NA,0.0312910711396696
1970-03-05,0.52204455708792,3.09389096163527,0,NA,NA,0.0307718023493399
1970-03-06,2.93034013006954,3.98380163587613,0,NA,NA,0.0302671611041981
1970-03-07,0.263304341514391,4.5750807080325,0,NA,NA,0.0297765675121697
1970-03-08,0.0420661907268351,5.27286617918047,0,NA,NA,0.0292994712842204
1970-03-09,0.084909425665249,4.96170673065943,0,NA,NA,0.0288353498563527
1970-03-10,0,5.25888728678555,0,NA,NA,0.0283837066294592
1970-03-11,0.0414935689298146,3.90000987604897,0,NA,NA,0.0279440694396863
1970-03-12,0.752814904683843,4.19927316029901,0,NA,NA,0.0275159890518
1970-03-13,0.0204246544043511,4.66222455723148,0,NA,NA,0.0270990378021315
1970-03-14,0,5.03824544461209,0,NA,NA,0.0266928083689451
1970-03-15,0,5.33403852364682,0,NA,NA,0.0262969125871044
1970-03-16,0,5.16398151309262,0,NA,NA,0.0259109803514671
1970-03-17,0,5.67040643893828,0,NA,NA,0.0255346585869955
1970-03-18,0,5.98806782869451,0,NA,NA,0.0251676102993977
1970-03-19,5.26889176784599,3.32173652501566,0,NA,NA,0.0248325504752199
1970-03-20,12.6571911248166,3.79525801976158,0,NA,NA,0.0249390521228482
1970-03-21,6.59200302214881,3.37014534730583,0.122233796296296,NA,NA,0.0250149548077457
1970-03-22,41.8398878052395,4.32696353239012,0.069837962962963,NA,NA,0.182215287975847
1970-03-23,6.63920188354515,4.22449481309944,0.0838310185185185,NA,NA,0.223553922461768
1970-03-24,2.63823702171456,4.23334330974209,0.115138888888889,NA,NA,0.069578295918922
1970-03-25,0.0685629407216674,5.0783930541711,0.0951041666666667,NA,NA,0.066078126382988
1970-03-26,0,5.33103124113624,0.0655555555555556,NA,NA,0.0642745391649038
1970-03-27,0,4.74933613532271,0.0450694444444444,NA,NA,0.0625466122477158
1970-03-28,1.13023816395905,2.93484563317493,0.0393865740740741,NA,NA,0.0608952057877592
1970-03-29,8.21629688132705,3.2297210362873,0.0323032407407407,NA,NA,0.0869150803646869
1970-03-30,1.87842814700868,3.69954778268507,0.0322800925925926,NA,NA,0.0897843910649246
1970-03-31,0,4.03099332263178,0.0318171296296296,NA,NA,0.0694059495600769
1970-04-01,0,4.04964974640204,0.0324421296296296,NA,NA,0.0674332965451235
1970-04-02,0.0734620487946698,2.9502567972702,0.0310648148148148,NA,NA,0.0655516674571508
1970-04-03,0.909485092324562,2.86753140977279,0.0294560185185185,NA,NA,0.0637569624813122
1970-04-04,0.142822464877148,3.35244212958449,0.0277314814814815,NA,NA,0.0620421416900087
1970-04-05,0.0433547649460363,3.24116427618772,0.0263541666666667,NA,NA,0.0604023714891324
1970-04-06,0.0828397055378399,3.59455370042104,0.0258912037037037,NA,NA,0.0588330125813338
1970-04-07,0.356998729076532,2.02537130577188,0.0261921296296296,NA,NA,0.0573316819364703
1970-04-08,1.4376128772294,3.23770707324819,0.0265162037037037,NA,NA,0.0558943311557225
1970-04-09,0,3.65911557283413,0.0265740740740741,NA,NA,0.0545158055536078
1970-04-10,0.217589291182139,3.63091733950903,0.0277314814814815,NA,NA,0.0531929861453634
1970-04-11,2.66829388658551,3.2881645939638,0.0277893518518519,NA,NA,0.0519244878787634
1970-04-12,0.171796513863796,3.32270716708667,0.0284375,NA,NA,0.0507059602559203
1970-04-13,0,3.61656402015586,0.0253935185185185,NA,NA,0.0495344245983519
1970-04-14,0,3.84326666282799,0.0239351851851852,NA,NA,0.0484073865395931
1970-04-15,0.00482327597187241,4.05657950929704,0.0269560185185185,NA,NA,0.047322555163424
1970-04-16,0.00849343682656207,4.17035997601189,0.0277546296296296,NA,NA,0.0462778282673127
1970-04-17,0,4.0293185201882,0.0272106481481481,NA,NA,0.0452712928062184
1970-04-18,0,3.89680776401639,0.0228240740740741,NA,NA,0.044301130708522
1970-04-19,0,2.73939550751585,0.0209143518518519,NA,NA,0.0433657917711784
1970-04-20,0.149176002922896,3.37364152365835,0.0206712962962963,NA,NA,0.0424635004251061
1970-04-21,0.958997598272542,2.50669739359825,0.243888888888889,NA,NA,0.0415928911341781
1970-04-22,52.967873661433,2.18773198102477,2.00603009259259,NA,NA,0.7868965127168
1970-04-23,10.3096037202076,2.74409178109351,0.805127314814815,NA,NA,1.22584486091524
1970-04-24,0.593387804791694,2.79820752357038,0.382256944444444,NA,NA,0.654780982251629
1970-04-25,6.00408553376196,2.47306511458853,0.256550925925926,NA,NA,0.659720893945887
1970-04-26,4.64161494705697,2.51557021867939,0.232025462962963,NA,NA,0.709159362733018
1970-04-27,7.5118740239862,1.93242185699265,2.87436342592593,NA,NA,0.975060214274558
1970-04-28,29.9585068673253,2.45726714374671,2.9662037037037,NA,NA,6.1506668569565
1970-04-29,0.704145463719825,2.40169626372139,1.48489583333333,NA,NA,3.96107716853797
1970-04-30,1.04242111854564,2.76581097915273,0.779664351851852,NA,NA,2.14528687545582
1970-05-01,0,2.61551445087848,0.548310185185185,NA,NA,1.54629566074049
1970-05-02,0,1.58096284864747,0.60724537037037,NA,NA,1.1966968819198
1970-05-03,14.0313011955848,1.9651375591907,1.00984953703704,NA,NA,3.2037322961839
1970-05-04,1.33810873807659,2.02358842140435,0.882881944444444,NA,NA,2.40581850132892
1970-05-05,0.441419657199238,1.8977335920114,0.871666666666667,NA,NA,1.55932964799104
1970-05-06,10.7389748671555,1.65205425353119,1.20030092592593,NA,NA,3.15834550234479
1970-05-07,3.01397143768271,1.97484270187599,1.04024305555556,NA,NA,2.6074022614242
1970-05-08,0.692523780780971,2.36308825828485,0.840277777777778,NA,NA,1.71570750098156
1970-05-09,0.086035779382033,2.45973114469621,0.665162037037037,NA,NA,1.3186280811312
1970-05-10,0.908831702631484,1.83674679334619,0.556840277777778,NA,NA,1.06668868341333
1970-05-11,0.701433840279324,2.15668133734055,0.505300925925926,NA,NA,0.893418208522784
1970-05-12,0.244730629738467,2.69357155511949,0.461759259259259,NA,NA,0.766636900475673
1970-05-13,0.0250291722729637,2.40926477788536,0.420555555555556,NA,NA,0.66994184268962
1970-05-14,1.92455631157542,1.72450425718787,0.423680555555556,NA,NA,0.610400458524494
1970-05-15,4.70001781905792,2.07758065548547,0.508726851851852,NA,NA,0.795684095855587
1970-05-16,2.95336405484912,1.5469688760022,0.630902777777778,NA,NA,0.899791946234863
1970-05-17,6.57287635168626,1.58379470553649,0.890960648148148,NA,NA,1.48770869068333
1970-05-18,0.817144953550106,1.77674786574725,1.01298611111111,NA,NA,1.22940093359181
1970-05-19,0.434087129201198,1.89782427247709,0.802303240740741,NA,NA,0.941678503069375
1970-05-20,4.50439864966627,1.34067534729468,0.868981481481481,NA,NA,1.21328169985593
