day,P,E,obs,state_errors,Q_with_state_errors,Q_no_state_errors
1973-02-06,59.8564607052564,5.45510348107715,5.11969907407407,NA,NA,0.708897782246437
1973-02-07,0.480496904574187,5.76782577654132,0.746574074074074,NA,NA,0.524515490556477
1973-02-08,0,6.70218539594632,0.224826388888889,NA,NA,0.408802152824509
1973-02-09,0,6.57028591688875,0.171597222222222,NA,NA,0.330398426212069
1973-02-10,0,5.57323747399834,0.152708333333333,NA,NA,0.274305581691818
1973-02-11,0,6.11566953091963,0.138171296296296,NA,NA,0.232496320180933
1973-02-12,0.0411043617992186,5.91813672000568,0.125590277777778,NA,NA,0.200327989423137
1973-02-13,0.167203915959756,6.31806716950464,0.114965277777778,NA,NA,0.174938410933226
1973-02-14,0,6.53696326999876,0.106215277777778,NA,NA,0.154476234940764
1973-02-15,0,6.75798674420624,0.0921643518518519,NA,NA,0.137695634590261
1973-02-16,0.114956198721703,6.9240469736993,0.0822685185185185,NA,NA,0.123729820520325
1973-02-17,0,6.83245656111591,0.0685763888888889,NA,NA,0.111958476111384
1973-02-18,0,6.53808939097001,0.0876388888888889,NA,NA,0.101927088502842
1973-02-19,64.2554952999371,4.40956677349305,5.82266203703704,NA,NA,2.19180046905961
1973-02-20,27.2594835886903,5.68100453610352,2.3034375,NA,NA,5.38088548053551
1973-02-21,11.1866775431619,6.49503090594939,1.53050925925926,NA,NA,2.97584346545147
1973-02-22,0,6.16690994426354,0.862013888888889,NA,NA,1.48070023525817
1973-02-23,0,6.18474384054996,0.566087962962963,NA,NA,0.938846444215666
1973-02-24,0,6.40354929437863,0.432858796296296,NA,NA,0.666749523394132
1973-02-25,0,6.45011020820087,0.350868055555556,NA,NA,0.50596612997833
1973-02-26,0,6.44842065066447,0.28681712962963,NA,NA,0.401093108257298
1973-02-27,0.0919408838266798,6.30777555690263,0.244351851851852,NA,NA,0.328016477345916
1973-02-28,8.07759522351941,4.79583554753298,0.209155092592593,NA,NA,0.378769924218076
1973-03-01,0,4.78429549990783,0.194872685185185,NA,NA,0.312085867331545
1973-03-02,0,5.01228794756029,0.164108796296296,NA,NA,0.262865754170163
1973-03-03,0,5.04445757805609,0.132615740740741,NA,NA,0.225259789514969
1973-03-04,0,5.02771060366371,0.112627314814815,NA,NA,0.195739696883298
1973-03-05,0.193274061397974,4.63192584833654,0.0912384259259259,NA,NA,0.172076409099956
1973-03-06,0.000298523004448339,5.27434527881574,0.0765625,NA,NA,0.152733442342306
1973-03-07,1.50259360777683,4.87716092717692,0.065162037037037,NA,NA,0.136723863868917
1973-03-08,0.408316153964783,4.52127359237586,0.0552314814814815,NA,NA,0.123279356840889
1973-03-09,0,5.42524066167635,0.0522222222222222,NA,NA,0.111842972121889
1973-03-10,0,5.32968008837637,0.0447337962962963,NA,NA,0.102024341354928
1973-03-11,0.0541128124063437,5.78365104715163,0.0371527777777778,NA,NA,0.0935215949127795
1973-03-12,0.244393024124742,4.25477022433464,0.0318634259259259,NA,NA,0.0861131977616077
1973-03-13,0,4.31031684437587,0.027974537037037,NA,NA,0.0796114054080695
1973-03-14,2.23907639040597,4.10720643348164,0.0247337962962963,NA,NA,0.073877499990343
1973-03-15,0,4.56176608612017,0.0237037037037037,NA,NA,0.0687823507200631
1973-03-16,0,4.95424605198927,0.0234259259259259,NA,NA,0.0642310135132615
1973-03-17,0,5.92052957318748,0.0243055555555556,NA,NA,0.0601453583771743
1973-03-18,0.0620089715771728,4.46896162473273,0.0244212962962963,NA,NA,0.0564645418443461
1973-03-19,4.36771222952917,3.93405256708488,0.0254398148148148,NA,NA,0.0539435539365283
1973-03-20,0,4.53524458401797,0.02375,NA,NA,0.0508510650756884
1973-03-21,0,4.49990693191236,0.0225462962962963,NA,NA,0.0480353113709473
1973-03-22,0,3.77254613794989,0.025462962962963,NA,NA,0.0454637044059606
1973-03-23,0,4.5526563229715,0.021724537037037,NA,NA,0.0431075263501952
1973-03-24,0,4.96412162802594,0.0208912037037037,NA,NA,0.0409425302113929
1973-03-25,0,4.70264304898988,0.0192013888888889,NA,NA,0.0389480781499247
1973-03-26,0,5.46064364246971,0.0191782407407407,NA,NA,0.0371060306317212
1973-03-27,0.238322869628805,4.38728759492209,0.0118402777777778,NA,NA,0.0354010210808704
1973-03-28,1.59858155226521,3.36487108861943,0.0117592592592593,NA,NA,0.0338196391251459
1973-03-29,0.228838184047886,2.62237295746859,0.0146180555555556,NA,NA,0.032349673132249
1973-03-30,11.0736735858945,3.39513395341226,0.0173148148148148,NA,NA,0.0371247663441998
1973-03-31,1.36990681030355,3.79464904468478,0.020625,NA,NA,0.0354237503009522
1973-04-01,0,3.58017746547395,0.0261458333333333,NA,NA,0.0338448851561548
1973-04-02,0,4.01045228363889,0.02625,NA,NA,0.0323762906636932
1973-04-03,0,4.320788599983,0.0213194444444444,NA,NA,0.0310075920754187
1973-04-04,0,4.68253724358387,0.0186574074074074,NA,NA,0.0297296407690455
1973-04-05,0.161374993147701,4.27195794053963,0.015787037037037,NA,NA,0.0285344674672746
1973-04-06,0,3.90762108097258,0.0149884259259259,NA,NA,0.0274148880981895
1973-04-07,0,3.384144178991,0.0136921296296296,NA,NA,0.0263645081888863
1973-04-08,0,3.19296242381341,0.0120949074074074,NA,NA,0.0253775637304179
1973-04-09,0,3.54459430689873,0.0114467592592593,NA,NA,0.0244488520385457
1973-04-10,0,3.68637112883396,0.0100115740740741,NA,NA,0.0235737215572332
1973-04-11,0,4.06002454845591,0.00855324074074074,NA,NA,0.0227479778801279
